job_name,req_mem,req_cpus,req_gpus,req_duration,actual_duration,submission_time,start_time,end_time,ran_on
job833,4000000,1,0,345600,3806,1609556302,1613503145,1613506951,bigMemNode2
job827,4000000,1,0,345600,3823,1609556297,1613503145,1613506968,bigMemNode2
job840,4000000,1,0,345600,3873,1609556307,1613503145,1613507018,bigMemNode2
job837,4000000,1,0,345600,3888,1609556305,1613503145,1613507033,bigMemNode2
job821,4000000,1,0,345600,3962,1609556293,1613503145,1613507107,bigMemNode1
job847,4000000,1,0,345600,3988,1609556313,1613503145,1613507133,gpuNode1
job841,4000000,1,0,345600,3991,1609556308,1613503145,1613507136,bigMemNode2
job830,4000000,1,0,345600,4010,1609556300,1613503145,1613507155,bigMemNode2
job861,4000000,1,0,345600,4157,1609556325,1613503149,1613507306,computeNode4
job824,4000000,1,0,345600,4218,1609556295,1613503145,1613507363,bigMemNode2
job836,4000000,1,0,345600,4285,1609556304,1613503145,1613507430,bigMemNode2
job796,1000000,1,0,84600,4336,1609550846,1613503145,1613507481,computeNode3
job865,4000000,1,0,345600,4376,1609556328,1613503153,1613507529,computeNode3
job834,4000000,1,0,345600,4452,1609556303,1613503145,1613507597,bigMemNode2
job845,4000000,1,0,345600,4500,1609556311,1613503145,1613507645,bigMemNode2
job868,4000000,1,0,345600,4550,1609556332,1613503155,1613507705,computeNode1
job856,4000000,1,0,345600,4607,1609556321,1613503145,1613507752,gpuNode1
job864,4000000,1,0,345600,4748,1609556327,1613503152,1613507900,computeNode3
job855,4000000,1,0,345600,5106,1609556320,1613503145,1613508251,gpuNode1
job875,4000000,1,0,345600,5092,1609556339,1613503170,1613508262,computeNode1
job862,4000000,1,0,345600,5116,1609556326,1613503151,1613508267,computeNode1
job860,4000000,1,0,345600,5240,1609556324,1613503148,1613508388,computeNode4
job871,4000000,1,0,345600,5246,1609556336,1613503158,1613508404,computeNode1
job870,4000000,1,0,345600,5421,1609556335,1613503157,1613508578,computeNode1
job823,4000000,1,0,345600,5537,1609556295,1613503145,1613508682,bigMemNode2
job826,4000000,1,0,345600,5567,1609556297,1613503145,1613508712,bigMemNode2
job844,4000000,1,0,345600,5774,1609556310,1613503145,1613508919,bigMemNode2
job839,4000000,1,0,345600,5845,1609556306,1613503145,1613508990,bigMemNode2
job857,4000000,1,0,345600,5867,1609556322,1613503145,1613509012,gpuNode1
job828,4000000,1,0,345600,5916,1609556298,1613503145,1613509061,bigMemNode2
job872,4000000,1,0,345600,6287,1609556337,1613503159,1613509446,computeNode3
job838,4000000,1,0,345600,6401,1609556306,1613503145,1613509546,bigMemNode2
job848,4000000,1,0,345600,6402,1609556313,1613503145,1613509547,gpuNode1
job822,4000000,1,0,345600,6440,1609556294,1613503145,1613509585,bigMemNode2
job832,4000000,1,0,345600,6545,1609556301,1613503145,1613509690,bigMemNode2
job854,4000000,1,0,345600,6651,1609556319,1613503145,1613509796,gpuNode1
job835,4000000,1,0,345600,7212,1609556304,1613503145,1613510357,bigMemNode2
job853,4000000,1,0,345600,7447,1609556318,1613503145,1613510592,gpuNode1
job867,4000000,1,0,345600,7457,1609556332,1613503156,1613510613,computeNode1
job846,4000000,1,0,345600,7495,1609556312,1613503145,1613510640,gpuNode1
job819,4000000,1,0,345600,7608,1609556291,1613503145,1613510753,computeNode5
job852,4000000,1,0,345600,7791,1609556317,1613503145,1613510936,gpuNode1
job850,4000000,1,0,345600,8471,1609556315,1613503145,1613511616,gpuNode1
job831,4000000,1,0,345600,9919,1609556301,1613503145,1613513064,bigMemNode2
job799,1000000,1,0,84600,10090,1609550846,1613503145,1613513235,computeNode1
job863,4000000,1,0,345600,10313,1609556327,1613503151,1613513464,computeNode3
job842,4000000,1,0,345600,10901,1609556309,1613503145,1613514046,bigMemNode2
job814,100000000,1,0,259200,11407,1609556153,1613503145,1613514552,computeNode5
job812,100000000,1,0,259200,11863,1609556153,1613503145,1613515008,computeNode5
job820,4000000,1,0,345600,12224,1609556292,1613503145,1613515369,bigMemNode1
job809,100000000,1,0,259200,13108,1609556152,1613503145,1613516253,computeNode4
job807,50000000,4,0,72000,15602,1609555752,1613503145,1613518747,computeNode4
job817,100000000,1,0,259200,15971,1609556153,1613503145,1613519116,bigMemNode1
job810,100000000,1,0,259200,17431,1609556153,1613503145,1613520576,bigMemNode1
job811,100000000,1,0,259200,19212,1609556153,1613503145,1613522357,bigMemNode1
job813,100000000,1,0,259200,20610,1609556153,1613503145,1613523755,bigMemNode1
job815,100000000,1,0,259200,20734,1609556153,1613503145,1613523879,bigMemNode1
job765,50000000,50,0,85800,33396,1609550221,1613493573,1613526969,computeNode4
job767,50000000,50,0,85800,29636,1609550352,1613498319,1613527955,gpuNode1
job951,32000000,32,0,82800,195,1609557335,1613527955,1613528150,gpuNode1
job950,32000000,32,0,82800,198,1609557335,1613527955,1613528153,gpuNode1
job902,4000000,1,0,345600,1480,1609557010,1613526969,1613528449,computeNode3
job894,4000000,1,0,345600,1495,1609557003,1613526969,1613528464,computeNode1
job891,4000000,1,0,345600,1743,1609557001,1613526969,1613528712,computeNode1
job933,4000000,1,0,345600,1813,1609557036,1613526969,1613528782,computeNode5
job946,4000000,1,0,345600,1823,1609557048,1613526969,1613528792,bigMemNode1
job926,4000000,1,0,345600,1831,1609557030,1613526969,1613528800,computeNode4
job882,4000000,1,0,345600,1832,1609556993,1613526969,1613528801,computeNode1
job884,4000000,1,0,345600,1841,1609556995,1613526969,1613528810,computeNode1
job919,4000000,1,0,345600,1859,1609557025,1613526969,1613528828,computeNode4
job910,4000000,1,0,345600,1887,1609557017,1613526969,1613528856,computeNode4
job927,4000000,1,0,345600,1888,1609557031,1613526969,1613528857,computeNode4
job934,4000000,1,0,345600,1896,1609557037,1613526969,1613528865,computeNode5
job887,4000000,1,0,345600,1982,1609556998,1613526969,1613528951,computeNode1
job918,4000000,1,0,345600,2057,1609557024,1613526969,1613529026,computeNode4
job924,4000000,1,0,345600,2059,1609557029,1613526969,1613529028,computeNode4
job911,4000000,1,0,345600,2065,1609557018,1613526969,1613529034,computeNode4
job892,4000000,1,0,345600,2074,1609557002,1613526969,1613529043,computeNode1
job931,4000000,1,0,345600,2087,1609557034,1613526969,1613529056,computeNode5
job895,4000000,1,0,345600,2128,1609557004,1613526969,1613529097,computeNode1
job899,4000000,1,0,345600,2169,1609557008,1613526969,1613529138,computeNode3
job901,4000000,1,0,345600,2229,1609557009,1613526969,1613529198,computeNode3
job930,4000000,1,0,345600,2240,1609557033,1613526969,1613529209,computeNode4
job935,4000000,1,0,345600,2287,1609557038,1613526969,1613529256,computeNode5
job905,4000000,1,0,345600,2301,1609557012,1613526969,1613529270,computeNode4
job944,4000000,1,0,345600,2321,1609557046,1613526969,1613529290,computeNode5
job913,4000000,1,0,345600,2403,1609557020,1613526969,1613529372,computeNode4
job925,4000000,1,0,345600,2494,1609557029,1613526969,1613529463,computeNode4
job929,4000000,1,0,345600,2495,1609557032,1613526969,1613529464,computeNode4
job917,4000000,1,0,345600,2525,1609557023,1613526969,1613529494,computeNode4
job885,4000000,1,0,345600,2526,1609556996,1613526969,1613529495,computeNode1
job896,4000000,1,0,345600,2535,1609557006,1613526969,1613529504,computeNode3
job907,4000000,1,0,345600,2574,1609557014,1613526969,1613529543,computeNode4
job906,4000000,1,0,345600,2607,1609557013,1613526969,1613529576,computeNode4
job937,4000000,1,0,345600,2629,1609557040,1613526969,1613529598,computeNode5
job939,4000000,1,0,345600,2656,1609557042,1613526969,1613529625,computeNode5
job900,4000000,1,0,345600,2679,1609557009,1613526969,1613529648,computeNode3
job912,4000000,1,0,345600,2713,1609557019,1613526969,1613529682,computeNode4
job802,4000000,1,0,28800,26540,1609554244,1613503145,1613529685,computeNode4
job920,4000000,1,0,345600,2725,1609557025,1613526969,1613529694,computeNode4
job916,4000000,1,0,345600,2738,1609557022,1613526969,1613529707,computeNode4
job908,4000000,1,0,345600,2786,1609557015,1613526969,1613529755,computeNode4
job801,4000000,1,0,28800,26618,1609554195,1613503145,1613529763,computeNode4
job883,4000000,1,0,345600,2849,1609556995,1613526969,1613529818,computeNode1
job889,4000000,1,0,345600,2956,1609556999,1613526969,1613529925,computeNode1
job945,4000000,1,0,345600,2959,1609557047,1613526969,1613529928,bigMemNode1
job898,4000000,1,0,345600,2989,1609557007,1613526969,1613529958,computeNode3
job921,4000000,1,0,345600,3067,1609557026,1613526969,1613530036,computeNode4
job893,4000000,1,0,345600,3072,1609557002,1613526969,1613530041,computeNode1
job897,4000000,1,0,345600,3145,1609557006,1613526969,1613530114,computeNode3
job928,4000000,1,0,345600,3157,1609557032,1613526969,1613530126,computeNode4
job948,4000000,1,0,345600,3173,1609557050,1613526969,1613530142,bigMemNode1
job915,4000000,1,0,345600,3219,1609557021,1613526969,1613530188,computeNode4
job923,4000000,1,0,345600,3269,1609557028,1613526969,1613530238,computeNode4
job914,4000000,1,0,345600,3282,1609557021,1613526969,1613530251,computeNode4
job886,4000000,1,0,345600,3303,1609556997,1613526969,1613530272,computeNode1
job922,4000000,1,0,345600,3327,1609557027,1613526969,1613530296,computeNode4
job890,4000000,1,0,345600,3327,1609557000,1613526969,1613530296,computeNode1
job941,4000000,1,0,345600,3353,1609557043,1613526969,1613530322,computeNode5
job947,4000000,1,0,345600,3391,1609557049,1613526969,1613530360,bigMemNode1
job909,4000000,1,0,345600,3397,1609557016,1613526969,1613530366,computeNode4
job932,4000000,1,0,345600,3397,1609557035,1613526969,1613530366,computeNode5
job938,4000000,1,0,345600,3427,1609557041,1613526969,1613530396,computeNode5
job904,4000000,1,0,345600,3458,1609557011,1613526969,1613530427,computeNode4
job903,4000000,1,0,345600,3545,1609557011,1613526969,1613530514,computeNode3
job943,4000000,1,0,345600,3708,1609557045,1613526969,1613530677,computeNode5
job949,4000000,1,0,345600,3730,1609557205,1613526969,1613530699,bigMemNode1
job958,4000000,1,0,345600,2814,1609560383,1613528150,1613530964,gpuNode1
job964,4000000,1,0,345600,2842,1609560388,1613528150,1613530992,gpuNode1
job984,4000000,1,0,345600,2861,1609560404,1613528150,1613531011,gpuNode1
job962,4000000,1,0,345600,3034,1609560386,1613528150,1613531184,gpuNode1
job955,4000000,1,0,345600,3109,1609560381,1613528150,1613531259,gpuNode1
job936,4000000,1,0,345600,4313,1609557039,1613526969,1613531282,computeNode5
job982,4000000,1,0,345600,3212,1609560403,1613528150,1613531362,gpuNode1
job967,4000000,1,0,345600,3232,1609560390,1613528150,1613531382,gpuNode1
job965,4000000,1,0,345600,3329,1609560388,1613528150,1613531479,gpuNode1
job993,4000000,1,0,345600,3385,1609560412,1613528153,1613531538,gpuNode1
job996,4000000,1,0,345600,3464,1609560414,1613528153,1613531617,gpuNode1
job963,4000000,1,0,345600,3497,1609560387,1613528150,1613531647,gpuNode1
job969,4000000,1,0,345600,3538,1609560391,1613528150,1613531688,gpuNode1
job888,4000000,1,0,345600,4852,1609556998,1613526969,1613531821,computeNode1
job942,4000000,1,0,345600,4875,1609557044,1613526969,1613531844,computeNode5
job954,4000000,1,0,345600,3711,1609560380,1613528150,1613531861,gpuNode1
job940,4000000,1,0,345600,4957,1609557042,1613526969,1613531926,computeNode5
job803,4000000,1,0,28800,28818,1609554307,1613503145,1613531945,computeNode4
job804,4000000,1,0,28800,28805,1609554381,1613503145,1613531945,computeNode4
job978,4000000,1,0,345600,3850,1609560399,1613528150,1613532000,gpuNode1
job972,4000000,1,0,345600,3893,1609560394,1613528150,1613532043,gpuNode1
job956,4000000,1,0,345600,3913,1609560381,1613528150,1613532063,gpuNode1
job980,4000000,1,0,345600,3931,1609560401,1613528150,1613532081,gpuNode1
job989,4000000,1,0,345600,4006,1609560408,1613528153,1613532159,gpuNode1
job987,4000000,1,0,345600,4013,1609560407,1613528153,1613532166,gpuNode1
job976,4000000,1,0,345600,4155,1609560398,1613528150,1613532305,gpuNode1
job961,4000000,1,0,345600,4205,1609560385,1613528150,1613532355,gpuNode1
job953,4000000,1,0,345600,4516,1609560379,1613527955,1613532471,bigMemNode1
job971,4000000,1,0,345600,4428,1609560393,1613528150,1613532578,gpuNode1
job986,4000000,1,0,345600,4499,1609560406,1613528153,1613532652,gpuNode1
job992,4000000,1,0,345600,4576,1609560411,1613528153,1613532729,gpuNode1
job994,4000000,1,0,345600,4616,1609560412,1613528153,1613532769,gpuNode1
job999,4000000,1,0,345600,4714,1609560416,1613528153,1613532867,gpuNode1
job995,4000000,1,0,345600,4743,1609560413,1613528153,1613532896,gpuNode1
job975,4000000,1,0,345600,4879,1609560397,1613528150,1613533029,gpuNode1
job959,4000000,1,0,345600,4905,1609560384,1613528150,1613533055,gpuNode1
job991,4000000,1,0,345600,4949,1609560410,1613528153,1613533102,gpuNode1
job988,4000000,1,0,345600,4967,1609560408,1613528153,1613533120,gpuNode1
job970,4000000,1,0,345600,5184,1609560392,1613528150,1613533334,gpuNode1
job990,4000000,1,0,345600,5197,1609560409,1613528153,1613533350,gpuNode1
job985,4000000,1,0,345600,5358,1609560405,1613528150,1613533508,gpuNode1
job966,4000000,1,0,345600,5453,1609560389,1613528150,1613533603,gpuNode1
job983,4000000,1,0,345600,5566,1609560404,1613528150,1613533716,gpuNode1
job952,4000000,1,0,345600,5879,1609560378,1613527955,1613533834,bigMemNode1
job960,4000000,1,0,345600,6156,1609560384,1613528150,1613534306,gpuNode1
job979,4000000,1,0,345600,6472,1609560400,1613528150,1613534622,gpuNode1
job974,4000000,1,0,345600,6485,1609560396,1613528150,1613534635,gpuNode1
job957,4000000,1,0,345600,6567,1609560382,1613528150,1613534717,gpuNode1
job997,4000000,1,0,345600,6893,1609560415,1613528153,1613535046,gpuNode1
job998,4000000,1,0,345600,7053,1609560416,1613528153,1613535206,gpuNode1
job968,4000000,1,0,345600,7765,1609560391,1613528150,1613535915,gpuNode1
job816,100000000,1,0,259200,33493,1609556153,1613503145,1613536638,bigMemNode1
job977,4000000,1,0,345600,8880,1609560398,1613528150,1613537030,gpuNode1
job981,4000000,1,0,345600,9951,1609560402,1613528150,1613538101,gpuNode1
job973,4000000,1,0,345600,14546,1609560395,1613528150,1613542696,gpuNode1
job878,72000000,24,0,86400,48279,1609556930,1613505699,1613553978,computeNode3
job769,50000000,50,0,85800,53751,1609550356,1613503145,1613556896,computeNode1
job880,72000000,24,0,86400,45473,1609556935,1613514046,1613559519,bigMemNode2
job806,4000000,1,0,90000,69348,1609555603,1613503145,1613572493,computeNode4
job763,50000000,50,0,85800,85827,1609550205,1613487177,1613572977,computeNode5
job879,32000000,32,0,216000,85018,1609556933,1613505700,1613590718,computeNode3
job707,64000000,16,0,345600,127205,1609548342,1613479769,1613606974,bigMemNode1
job881,32000000,32,0,216000,101581,1609556938,1613526969,1613628550,computeNode4
job391,256000000,1,0,342000,294516,1609537381,1613475816,1613770332,computeNode2
